leadid,obsid,ccode,startobs,endobs,year,tenure,tenureyears,tenureend,age,female,LatinAm,Europe,Africa,Asia,MidEast
"A2.5-2680","URU-1907",165,01jan1909,31dec1909,1909,1037,3,0,46,0,0,0,0,0,0
"A2.5-2680","URU-1907",165,01jan1910,31dec1910,1910,1402,4,0,47,0,0,0,0,0,0
"A2.5-2680","URU-1907",165,01jan1911,01mar1911,1911,1462,4,1,48,0,0,0,0,0,0
"A2.5-2683","URU-1911",165,01mar1911,31dec1911,1911,306,1,0,55,0,0,0,0,0,0
"A2.5-2683","URU-1911",165,01jan1912,31dec1912,1912,672,2,0,56,0,0,0,0,0,0
"A2.5-2683","URU-1911",165,01jan1913,31dec1913,1913,1037,3,0,57,0,0,0,0,0,0
"A2.5-2683","URU-1911",165,01jan1914,31dec1914,1914,1402,4,0,58,0,0,0,0,0,0
"A2.5-2683","URU-1911",165,01jan1915,01mar1915,1915,1462,4,1,59,0,0,0,0,0,0
"A2.5-2686","URU-1915",165,01mar1915,31dec1915,1915,306,1,0,43,0,0,0,0,0,0
"A2.5-2686","URU-1915",165,01jan1916,31dec1916,1916,672,2,0,44,0,0,0,0,0,0
"A2.5-2686","URU-1915",165,01jan1917,31dec1917,1917,1037,3,0,45,0,0,0,0,0,0
"A2.5-2686","URU-1915",165,01jan1918,31dec1918,1918,1402,4,0,46,0,0,0,0,0,0
"A2.5-2689","URU-1919",165,05mar1919,31dec1919,1919,302,1,0,36,0,0,0,0,0,0
"A2.5-2686","URU-1915",165,01jan1919,01mar1919,1919,1462,4,1,47,0,0,0,0,0,0
"A2.5-2689","URU-1919",165,01jan1920,31dec1920,1920,668,2,0,37,0,0,0,0,0,0
"A2.5-2689","URU-1919",165,01jan1921,31dec1921,1921,1033,3,0,38,0,0,0,0,0,0
"A2.5-2689","URU-1919",165,01jan1922,31dec1922,1922,1398,4,0,39,0,0,0,0,0,0
"A2.5-2692","URU-1923",165,01mar1923,31dec1923,1923,306,1,0,55,0,0,0,0,0,0
"A2.5-2689","URU-1919",165,01jan1923,01mar1923,1923,1458,4,1,40,0,0,0,0,0,0
"A2.5-2692","URU-1923",165,01jan1924,31dec1924,1924,672,2,0,56,0,0,0,0,0,0
"A2.5-2692","URU-1923",165,01jan1925,31dec1925,1925,1037,3,0,57,0,0,0,0,0,0
"A2.5-2692","URU-1923",165,01jan1926,31dec1926,1926,1402,4,0,58,0,0,0,0,0,0
"A2.5-2695","URU-1927",165,01mar1927,31dec1927,1927,306,1,0,68,0,0,0,0,0,0
"A2.5-2692","URU-1923",165,01jan1927,01mar1927,1927,1462,4,1,59,0,0,0,0,0,0
"A2.5-2695","URU-1927",165,01jan1928,31dec1928,1928,672,2,0,69,0,0,0,0,0,0
"A2.5-2695","URU-1927",165,01jan1929,31dec1929,1929,1037,3,0,70,0,0,0,0,0,0
"A2.5-2695","URU-1927",165,01jan1930,31dec1930,1930,1402,4,0,71,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01mar1931,31dec1931,1931,306,1,0,58,0,0,0,0,0,0
"A2.5-2695","URU-1927",165,01jan1931,01mar1931,1931,1462,4,1,72,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1932,31dec1932,1932,672,2,0,59,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1933,31dec1933,1933,1037,3,0,60,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1934,31dec1934,1934,1402,4,0,61,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1935,31dec1935,1935,1767,5,0,62,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1936,31dec1936,1936,2133,6,0,63,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1937,31dec1937,1937,2498,7,0,64,0,0,0,0,0,0
"A2.5-2698","URU-1931",165,01jan1938,18jun1938,1938,2667,7,1,65,0,0,0,0,0,0
"A2.5-2701","URU-1938",165,19jun1938,31dec1938,1938,196,1,0,54,0,0,0,0,0,0
"A2.5-2701","URU-1938",165,01jan1939,31dec1939,1939,561,2,0,55,0,0,0,0,0,0
"A2.5-2701","URU-1938",165,01jan1940,31dec1940,1940,927,3,0,56,0,0,0,0,0,0
"A2.5-2701","URU-1938",165,01jan1941,31dec1941,1941,1292,4,0,57,0,0,0,0,0,0
"A2.5-2701","URU-1938",165,01jan1942,31dec1942,1942,1657,5,0,58,0,0,0,0,0,0
"A2.5-2704","URU-1943",165,01mar1943,31dec1943,1943,306,1,0,62,0,0,0,0,0,0
"A2.5-2701","URU-1938",165,01jan1943,01mar1943,1943,1717,5,1,59,0,0,0,0,0,0
"A2.5-2704","URU-1943",165,01jan1944,31dec1944,1944,672,2,0,63,0,0,0,0,0,0
"A2.5-2704","URU-1943",165,01jan1945,31dec1945,1945,1037,3,0,64,0,0,0,0,0,0
"A2.5-2704","URU-1943",165,01jan1946,31dec1946,1946,1402,4,0,65,0,0,0,0,0,0
"A2.5-2704","URU-1943",165,01jan1947,01mar1947,1947,1462,4,1,66,0,0,0,0,0,0
"A2.5-2710","URU-1947-2",165,01aug1947,31dec1947,1947,153,0,0,50,0,0,0,0,0,0
"A2.5-2707","URU-1947-1",165,01mar1947,01aug1947,1947,154,0,1,72,0,0,0,0,0,0
"A2.5-2710","URU-1947-2",165,01jan1948,31dec1948,1948,519,1,0,51,0,0,0,0,0,0
"A2.5-2710","URU-1947-2",165,01jan1949,31dec1949,1949,884,2,0,52,0,0,0,0,0,0
"A2.5-2710","URU-1947-2",165,01jan1950,31dec1950,1950,1249,3,0,53,0,0,0,0,0,0
"A2.5-2710","URU-1947-2",165,01jan1951,01mar1951,1951,1309,4,1,54,0,0,0,0,0,0
"A2.5-2713","URU-1951",165,01mar1951,31dec1951,1951,306,1,0,67,0,0,0,0,0,0
"A2.5-2713","URU-1951",165,01jan1952,31dec1952,1952,672,2,0,68,0,0,0,0,0,0
"A2.5-2713","URU-1951",165,01jan1953,31dec1953,1953,1037,3,0,69,0,0,0,0,0,0
"A2.5-2716","URU-1954",165,01mar1954,31dec1954,1954,306,1,0,57,0,0,0,0,0,0
"A2.5-2713","URU-1951",165,01jan1954,01mar1954,1954,1097,3,1,70,0,0,0,0,0,0
"A2.5-2716","URU-1954",165,01jan1955,31dec1955,1955,671,2,0,58,0,0,0,0,0,0
"A2.5-2719","URU-1956",165,01mar1956,31dec1956,1956,306,1,0,55,0,0,0,0,0,0
"A2.5-2716","URU-1954",165,01jan1956,01mar1956,1956,732,2,1,59,0,0,0,0,0,0
"A2.5-2722","URU-1957",165,01mar1957,31dec1957,1957,306,1,0,,0,0,0,0,0,0
"A2.5-2719","URU-1956",165,01jan1957,01mar1957,1957,366,1,1,56,0,0,0,0,0,0
"A2.5-2722","URU-1957",165,01jan1958,01mar1958,1958,366,1,1,,0,0,0,0,0,0
"A2.5-2725","URU-1958",165,01mar1958,31dec1958,1958,306,1,0,55,0,0,0,0,0,0
"A2.5-2728","URU-1959",165,02mar1959,31dec1959,1959,305,1,0,67,0,0,0,0,0,0
"A2.5-2725","URU-1958",165,01jan1959,01mar1959,1959,366,1,1,56,0,0,0,0,0,0
"A2.5-2731","URU-1960",165,01mar1960,31dec1960,1960,306,1,0,53,0,0,0,0,0,0
"A2.5-2728","URU-1959",165,01jan1960,01mar1960,1960,366,1,1,68,0,0,0,0,0,0
"A2.5-2734","URU-1961",165,01mar1961,31dec1961,1961,306,1,0,63,0,0,0,0,0,0
"A2.5-2731","URU-1960",165,01jan1961,01mar1961,1961,366,1,1,54,0,0,0,0,0,0
"A2.5-2734","URU-1961",165,01jan1962,01mar1962,1962,366,1,1,64,0,0,0,0,0,0
"A2.5-2737","URU-1962",165,01mar1962,31dec1962,1962,306,1,0,62,0,0,0,0,0,0
"A2.5-2740","URU-1963",165,01mar1963,31dec1963,1963,306,1,0,62,0,0,0,0,0,0
"A2.5-2737","URU-1962",165,01jan1963,01mar1963,1963,366,1,1,63,0,0,0,0,0,0
"A2.5-2740","URU-1963",165,01jan1964,02mar1964,1964,368,1,1,63,0,0,0,0,0,0
"A2.5-2743","URU-1964",165,02mar1964,31dec1964,1964,305,1,0,69,0,0,0,0,0,0
"A2.5-2746","URU-1965",165,07feb1965,31dec1965,1965,328,1,0,51,0,0,0,0,0,0
"A2.5-2743","URU-1964",165,01jan1965,07feb1965,1965,343,1,1,70,0,0,0,0,0,0
"A2.5-2749","URU-1966",165,01mar1966,31dec1966,1966,306,1,0,50,0,0,0,0,0,0
"A2.5-2746","URU-1965",165,01jan1966,01mar1966,1966,388,1,1,52,0,0,0,0,0,0
"A2.5-2755","URU-1967-2",165,06dec1967,31dec1967,1967,26,0,0,47,0,0,0,0,0,0
"A2.5-2752","URU-1967-1",165,01mar1967,06dec1967,1967,281,1,1,66,0,0,0,0,0,0
"A2.5-2749","URU-1966",165,01jan1967,01mar1967,1967,366,1,1,51,0,0,0,0,0,0
"A2.5-2755","URU-1967-2",165,01jan1968,31dec1968,1968,392,1,0,48,0,0,0,0,0,0
"A2.5-2755","URU-1967-2",165,01jan1969,31dec1969,1969,757,2,0,49,0,0,0,0,0,0
"A2.5-2755","URU-1967-2",165,01jan1970,31dec1970,1970,1122,3,0,50,0,0,0,0,0,0
"A2.5-2755","URU-1967-2",165,01jan1971,31dec1971,1971,1487,4,0,51,0,0,0,0,0,0
"A2.5-2758","URU-1972",165,01mar1972,31dec1972,1972,306,1,0,44,0,0,0,0,0,0
"A2.5-2755","URU-1967-2",165,01jan1972,01mar1972,1972,1548,4,1,52,0,0,0,0,0,0
"A2.5-2758","URU-1972",165,01jan1973,31dec1973,1973,671,2,0,45,0,0,0,0,0,0
"A2.5-2758","URU-1972",165,01jan1974,31dec1974,1974,1036,3,0,46,0,0,0,0,0,0
"A2.5-2758","URU-1972",165,01jan1975,31dec1975,1975,1401,4,0,47,0,0,0,0,0,0
"A2.5-2761","URU-1976-1",165,12jun1976,01sep1976,1976,82,0,1,82,0,0,0,0,0,0
"A2.5-2758","URU-1972",165,01jan1976,12jun1976,1976,1565,4,1,48,0,0,0,0,0,0
"A2.5-2764","URU-1976-2",165,01sep1976,31dec1976,1976,122,0,0,72,0,0,0,0,0,0
"A2.5-2764","URU-1976-2",165,01jan1977,31dec1977,1977,487,1,0,73,0,0,0,0,0,0
"A2.5-2764","URU-1976-2",165,01jan1978,31dec1978,1978,852,2,0,74,0,0,0,0,0,0
"A2.5-2764","URU-1976-2",165,01jan1979,31dec1979,1979,1217,3,0,75,0,0,0,0,0,0
"A2.5-2764","URU-1976-2",165,01jan1980,31dec1980,1980,1583,4,0,76,0,0,0,0,0,0
"A2.5-2767","URU-1981",165,01sep1981,31dec1981,1981,122,0,0,56,0,0,0,0,0,0
"A2.5-2764","URU-1976-2",165,01jan1981,01sep1981,1981,1827,5,1,77,0,0,0,0,0,0
"A2.5-2767","URU-1981",165,01jan1982,31dec1982,1982,487,1,0,57,0,0,0,0,0,0
"A2.5-2767","URU-1981",165,01jan1983,31dec1983,1983,852,2,0,58,0,0,0,0,0,0
"A2.5-2767","URU-1981",165,01jan1984,31dec1984,1984,1218,3,0,59,0,0,0,0,0,0
"A2.5-2770","URU-1985",165,01mar1985,31dec1985,1985,306,1,0,49,0,0,0,0,0,0
"A2.5-2767","URU-1981",165,01jan1985,01mar1985,1985,1278,3,1,60,0,0,0,0,0,0
"A2.5-2770","URU-1985",165,01jan1986,31dec1986,1986,671,2,0,50,0,0,0,0,0,0
"A2.5-2770","URU-1985",165,01jan1987,31dec1987,1987,1036,3,0,51,0,0,0,0,0,0
"A2.5-2770","URU-1985",165,01jan1988,31dec1988,1988,1402,4,0,52,0,0,0,0,0,0
"A2.5-2770","URU-1985",165,01jan1989,31dec1989,1989,1767,5,0,53,0,0,0,0,0,0
"A2.5-2770","URU-1985",165,01jan1990,01mar1990,1990,1827,5,1,54,0,0,0,0,0,0
"A2.5-2773","URU-1990",165,01mar1990,31dec1990,1990,306,1,0,49,0,0,0,0,0,0
"A2.5-2773","URU-1990",165,01jan1991,31dec1991,1991,671,2,0,50,0,0,0,0,0,0
"A2.5-2773","URU-1990",165,01jan1992,31dec1992,1992,1037,3,0,51,0,0,0,0,0,0
"A2.5-2773","URU-1990",165,01jan1993,31dec1993,1993,1402,4,0,52,0,0,0,0,0,0
"A2.5-2773","URU-1990",165,01jan1994,31dec1994,1994,1767,5,0,53,0,0,0,0,0,0
"A2.5-2773","URU-1990",165,01jan1995,01mar1995,1995,1827,5,1,54,0,0,0,0,0,0
"A2.5-2776","URU-1995",165,01mar1995,31dec1995,1995,306,1,0,59,0,0,0,0,0,0
"A2.5-2776","URU-1995",165,01jan1996,31dec1996,1996,672,2,0,60,0,0,0,0,0,0
"A2.5-2776","URU-1995",165,01jan1997,31dec1997,1997,1037,3,0,61,0,0,0,0,0,0
"A2.5-2776","URU-1995",165,01jan1998,31dec1998,1998,1402,4,0,62,0,0,0,0,0,0
"A2.5-2776","URU-1995",165,01jan1999,31dec1999,1999,1767,5,0,63,0,0,0,0,0,0
"A2.5-2776","URU-1995",165,01jan2000,01mar2000,2000,1828,5,1,64,0,0,0,0,0,0
"A2.5-2779","URU-2000",165,02mar2000,31dec2000,2000,305,1,0,73,0,0,0,0,0,0
"A2.5-2779","URU-2000",165,01jan2001,31dec2001,2001,670,2,0,74,0,0,0,0,0,0
"A2.5-2779","URU-2000",165,01jan2002,31dec2002,2002,1035,3,0,75,0,0,0,0,0,0
"A2.5-2779","URU-2000",165,01jan2003,31dec2003,2003,1400,4,0,76,0,0,0,0,0,0
"A2.5-2779","URU-2000",165,01jan2004,31dec2004,2004,1766,5,1,77,0,0,0,0,0,0
"A2.5-2782","UKG-1874",200,20feb1874,31dec1874,1874,315,1,0,70,0,0,1,0,0,0
"A2.5-2782","UKG-1874",200,01jan1875,31dec1875,1875,680,2,0,71,0,0,1,0,0,0
"A2.5-2782","UKG-1874",200,01jan1876,31dec1876,1876,1046,3,0,72,0,0,1,0,0,0
"A2.5-2782","UKG-1874",200,01jan1877,31dec1877,1877,1411,4,0,73,0,0,1,0,0,0
"A2.5-2782","UKG-1874",200,01jan1878,31dec1878,1878,1776,5,0,74,0,0,1,0,0,0
"A2.5-2782","UKG-1874",200,01jan1879,31dec1879,1879,2141,6,0,75,0,0,1,0,0,0
"A2.5-2785","UKG-1880",200,28apr1880,31dec1880,1880,248,1,0,71,0,0,1,0,0,0
"A2.5-2782","UKG-1874",200,01jan1880,18apr1880,1880,2250,6,1,76,0,0,1,0,0,0
"A2.5-2785","UKG-1880",200,01jan1881,31dec1881,1881,613,2,0,72,0,0,1,0,0,0
"A2.5-2785","UKG-1880",200,01jan1882,31dec1882,1882,978,3,0,73,0,0,1,0,0,0
"A2.5-2785","UKG-1880",200,01jan1883,31dec1883,1883,1343,4,0,74,0,0,1,0,0,0
"A2.5-2785","UKG-1880",200,01jan1884,31dec1884,1884,1709,5,0,75,0,0,1,0,0,0
"A2.5-2788","UKG-1885",200,24jun1885,31dec1885,1885,191,1,0,55,0,0,1,0,0,0
"A2.5-2785","UKG-1880",200,01jan1885,09jun1885,1885,1869,5,1,76,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,03aug1886,31dec1886,1886,151,0,0,56,0,0,1,0,0,0
"A2.5-2791","UKG-1886-1",200,03feb1886,20jul1886,1886,168,0,1,77,0,0,1,0,0,0
"A2.5-2788","UKG-1885",200,01jan1886,26jan1886,1886,217,1,1,56,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,01jan1887,31dec1887,1887,516,1,0,57,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,01jan1888,31dec1888,1888,882,2,0,58,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,01jan1889,31dec1889,1889,1247,3,0,59,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,01jan1890,31dec1890,1890,1612,4,0,60,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,01jan1891,31dec1891,1891,1977,5,0,61,0,0,1,0,0,0
"A2.5-2797","UKG-1892",200,16aug1892,31dec1892,1892,138,0,0,83,0,0,1,0,0,0
"A2.5-2794","UKG-1886-2",200,01jan1892,11aug1892,1892,2201,6,1,62,0,0,1,0,0,0
"A2.5-2797","UKG-1892",200,01jan1893,31dec1893,1893,503,1,0,84,0,0,1,0,0,0
"A2.5-2797","UKG-1892",200,01jan1894,03mar1894,1894,565,2,1,85,0,0,1,0,0,0
"A2.5-2800","UKG-1894",200,06mar1894,31dec1894,1894,301,1,0,47,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,28jun1895,31dec1895,1895,187,1,0,65,0,0,1,0,0,0
"A2.5-2800","UKG-1894",200,01jan1895,24jun1895,1895,476,1,1,48,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1896,31dec1896,1896,553,2,0,66,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1897,31dec1897,1897,918,3,0,67,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1898,31dec1898,1898,1283,4,0,68,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1899,31dec1899,1899,1648,5,0,69,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1900,31dec1900,1900,2013,6,0,70,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1901,31dec1901,1901,2378,7,0,71,0,0,1,0,0,0
"A2.5-2803","UKG-1895",200,01jan1902,11jul1902,1902,2570,7,1,72,0,0,1,0,0,0
"A2.5-2806","UKG-1902",200,12jul1902,31dec1902,1902,173,0,0,54,0,0,1,0,0,0
"A2.5-2806","UKG-1902",200,01jan1903,31dec1903,1903,538,1,0,55,0,0,1,0,0,0
"A2.5-2806","UKG-1902",200,01jan1904,31dec1904,1904,904,2,0,56,0,0,1,0,0,0
"A2.5-2809","UKG-1905",200,10dec1905,31dec1905,1905,22,0,0,69,0,0,1,0,0,0
"A2.5-2806","UKG-1902",200,01jan1905,04dec1905,1905,1242,3,1,57,0,0,1,0,0,0
"A2.5-2809","UKG-1905",200,01jan1906,31dec1906,1906,387,1,0,70,0,0,1,0,0,0
"A2.5-2809","UKG-1905",200,01jan1907,31dec1907,1907,752,2,0,71,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,06apr1908,31dec1908,1908,270,1,0,56,0,0,1,0,0,0
"A2.5-2809","UKG-1905",200,01jan1908,06apr1908,1908,849,2,1,72,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1909,31dec1909,1909,635,2,0,57,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1910,31dec1910,1910,1000,3,0,58,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1911,31dec1911,1911,1365,4,0,59,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1912,31dec1912,1912,1731,5,0,60,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1913,31dec1913,1913,2096,6,0,61,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1914,31dec1914,1914,2461,7,0,62,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1915,31dec1915,1915,2826,8,0,63,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,10dec1916,31dec1916,1916,22,0,0,53,0,0,1,0,0,0
"A2.5-2812","UKG-1908",200,01jan1916,05dec1916,1916,3166,9,1,64,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,01jan1917,31dec1917,1917,387,1,0,54,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,01jan1918,31dec1918,1918,752,2,0,55,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,01jan1919,31dec1919,1919,1117,3,0,56,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,01jan1920,31dec1920,1920,1483,4,0,57,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,01jan1921,31dec1921,1921,1848,5,0,58,0,0,1,0,0,0
"A2.5-2815","UKG-1916",200,01jan1922,19oct1922,1922,2140,6,1,59,0,0,1,0,0,0
"A2.5-2818","UKG-1922",200,24oct1922,31dec1922,1922,69,0,0,64,0,0,1,0,0,0
"A2.5-2818","UKG-1922",200,01jan1923,20may1923,1923,209,1,1,65,0,0,1,0,0,0
"A2.5-2821","UKG-1923",200,27may1923,31dec1923,1923,219,1,0,56,0,0,1,0,0,0
"A2.5-2827","UKG-1924-2",200,06nov1924,31dec1924,1924,56,0,0,57,0,0,1,0,0,0
"A2.5-2824","UKG-1924-1",200,23jan1924,04nov1924,1924,287,1,1,58,0,0,1,0,0,0
"A2.5-2821","UKG-1923",200,01jan1924,22jan1924,1924,241,1,1,57,0,0,1,0,0,0
"A2.5-2827","UKG-1924-2",200,01jan1925,31dec1925,1925,421,1,0,58,0,0,1,0,0,0
"A2.5-2827","UKG-1924-2",200,01jan1926,31dec1926,1926,786,2,0,59,0,0,1,0,0,0
"A2.5-2827","UKG-1924-2",200,01jan1927,31dec1927,1927,1151,3,0,60,0,0,1,0,0,0
"A2.5-2827","UKG-1924-2",200,01jan1928,31dec1928,1928,1517,4,0,61,0,0,1,0,0,0
"A2.5-2827","UKG-1924-2",200,01jan1929,04jun1929,1929,1672,5,1,62,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,08jun1929,31dec1929,1929,207,1,0,62,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,01jan1930,31dec1930,1930,572,2,0,63,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,01jan1931,31dec1931,1931,937,3,0,64,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,01jan1932,31dec1932,1932,1303,4,0,65,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,01jan1933,31dec1933,1933,1668,5,0,66,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,01jan1934,31dec1934,1934,2033,6,0,67,0,0,1,0,0,0
"A2.5-2833","UKG-1935",200,07jun1935,31dec1935,1935,208,1,0,68,0,0,1,0,0,0
"A2.5-2830","UKG-1929",200,01jan1935,07jun1935,1935,2191,6,1,68,0,0,1,0,0,0
"A2.5-2833","UKG-1935",200,01jan1936,31dec1936,1936,574,2,0,69,0,0,1,0,0,0
"A2.5-2833","UKG-1935",200,01jan1937,28may1937,1937,722,2,1,70,0,0,1,0,0,0
"A2.5-2836","UKG-1937",200,28may1937,31dec1937,1937,218,1,0,68,0,0,1,0,0,0
"A2.5-2836","UKG-1937",200,01jan1938,31dec1938,1938,583,2,0,69,0,0,1,0,0,0
"A2.5-2836","UKG-1937",200,01jan1939,31dec1939,1939,948,3,0,70,0,0,1,0,0,0
"A2.5-2839","UKG-1940",200,10may1940,31dec1940,1940,236,1,0,66,0,0,1,0,0,0
"A2.5-2836","UKG-1937",200,01jan1940,10may1940,1940,1079,3,1,71,0,0,1,0,0,0
"A2.5-2839","UKG-1940",200,01jan1941,31dec1941,1941,601,2,0,67,0,0,1,0,0,0
"A2.5-2839","UKG-1940",200,01jan1942,31dec1942,1942,966,3,0,68,0,0,1,0,0,0
"A2.5-2839","UKG-1940",200,01jan1943,31dec1943,1943,1331,4,0,69,0,0,1,0,0,0
"A2.5-2839","UKG-1940",200,01jan1944,31dec1944,1944,1697,5,0,70,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,27jul1945,31dec1945,1945,158,0,0,62,0,0,1,0,0,0
"A2.5-2839","UKG-1940",200,01jan1945,27jul1945,1945,1905,5,1,71,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,01jan1946,31dec1946,1946,523,1,0,63,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,01jan1947,31dec1947,1947,888,2,0,64,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,01jan1948,31dec1948,1948,1254,3,0,65,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,01jan1949,31dec1949,1949,1619,4,0,66,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,01jan1950,31dec1950,1950,1984,5,0,67,0,0,1,0,0,0
"A2.5-2845","UKG-1951",200,26oct1951,31dec1951,1951,67,0,0,77,0,0,1,0,0,0
"A2.5-2842","UKG-1945",200,01jan1951,26oct1951,1951,2283,6,1,68,0,0,1,0,0,0
"A2.5-2845","UKG-1951",200,01jan1952,31dec1952,1952,433,1,0,78,0,0,1,0,0,0
"A2.5-2845","UKG-1951",200,01jan1953,31dec1953,1953,798,2,0,79,0,0,1,0,0,0
"A2.5-2845","UKG-1951",200,01jan1954,31dec1954,1954,1163,3,0,80,0,0,1,0,0,0
"A2.5-2848","UKG-1955",200,06apr1955,31dec1955,1955,270,1,0,58,0,0,1,0,0,0
"A2.5-2845","UKG-1951",200,01jan1955,05apr1955,1955,1258,3,1,81,0,0,1,0,0,0
"A2.5-2848","UKG-1955",200,01jan1956,31dec1956,1956,636,2,0,59,0,0,1,0,0,0
"A2.5-2848","UKG-1955",200,01jan1957,09jan1957,1957,645,2,1,60,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,10jan1957,31dec1957,1957,356,1,0,63,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,01jan1958,31dec1958,1958,721,2,0,64,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,01jan1959,31dec1959,1959,1086,3,0,65,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,01jan1960,31dec1960,1960,1452,4,0,66,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,01jan1961,31dec1961,1961,1817,5,0,67,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,01jan1962,31dec1962,1962,2182,6,0,68,0,0,1,0,0,0
"A2.5-2854","UKG-1963",200,18oct1963,31dec1963,1963,75,0,0,60,0,0,1,0,0,0
"A2.5-2851","UKG-1957",200,01jan1963,18oct1963,1963,2473,7,1,69,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,16oct1964,31dec1964,1964,77,0,0,48,0,0,1,0,0,0
"A2.5-2854","UKG-1963",200,01jan1964,16oct1964,1964,365,1,1,61,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,01jan1965,31dec1965,1965,442,1,0,49,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,01jan1966,31dec1966,1966,807,2,0,50,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,01jan1967,31dec1967,1967,1172,3,0,51,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,01jan1968,31dec1968,1968,1538,4,0,52,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,01jan1969,31dec1969,1969,1903,5,0,53,0,0,1,0,0,0
"A2.5-2860","UKG-1970",200,19jun1970,31dec1970,1970,196,1,0,54,0,0,1,0,0,0
"A2.5-2857","UKG-1964",200,01jan1970,19jun1970,1970,2073,6,1,54,0,0,1,0,0,0
"A2.5-2860","UKG-1970",200,01jan1971,31dec1971,1971,561,2,0,55,0,0,1,0,0,0
"A2.5-2860","UKG-1970",200,01jan1972,31dec1972,1972,927,3,0,56,0,0,1,0,0,0
"A2.5-2860","UKG-1970",200,01jan1973,31dec1973,1973,1292,4,0,57,0,0,1,0,0,0
"A2.5-2863","UKG-1974",200,04mar1974,31dec1974,1974,303,1,0,58,0,0,1,0,0,0
"A2.5-2860","UKG-1970",200,01jan1974,04mar1974,1974,1355,4,1,58,0,0,1,0,0,0
"A2.5-2863","UKG-1974",200,01jan1975,31dec1975,1975,668,2,0,59,0,0,1,0,0,0
"A2.5-2866","UKG-1976",200,05apr1976,31dec1976,1976,271,1,0,64,0,0,1,0,0,0
"A2.5-2863","UKG-1974",200,01jan1976,05apr1976,1976,764,2,1,60,0,0,1,0,0,0
"A2.5-2866","UKG-1976",200,01jan1977,31dec1977,1977,636,2,0,65,0,0,1,0,0,0
